issueid,sentiment_compound_mean,sentiment_compound_std,sentiment_compound_min,sentiment_compound_max,sentiment_pos_mean,sentiment_neg_mean,word_count_mean,word_count_sum,question_count_sum,politeness_score_sum,urgency_score_sum,technical_score_sum,solution_score_sum,reporter_sentiment_compound_mean,reporter_word_count_mean,reporter_word_count_count,reporter_politeness_score_sum
1006784.0,0.20035774647887325,0.25652808739261435,-0.481,0.8074,0.27524413145539905,0.008140845070422535,4.784037558685446,1019,11,59,2,19,10,0.11363333333333332,5.466666666666667,30.0,6.0
1006791.0,0.09346129032258065,0.24604284678001287,-0.481,0.5574,0.14570967741935484,0.045612903225806446,9.35483870967742,290,3,2,0,5,4,0.05741428571428571,9.428571428571429,7.0,0.0
1006809.0,0.16314120370370372,0.2695341402484565,-0.8225,0.765,0.27188425925925924,0.013287037037037038,5.587962962962963,1207,5,46,0,29,9,0.18546451612903225,4.645161290322581,31.0,8.0
1006839.0,0.09537142857142858,0.2884253120431314,-0.8316,0.5423,0.2764761904761905,0.059857142857142866,5.595238095238095,235,3,4,2,8,4,0.040075,3.25,8.0,0.0
1006841.0,0.24648837209302327,0.29811802409472654,-0.481,0.8074,0.2859069767441861,0.03195348837209302,7.790697674418604,335,4,13,0,9,6,0.20596666666666666,4.166666666666667,6.0,2.0
1006849.0,0.15456341085271316,0.216131338881554,-0.5106,0.7706,0.24190387596899224,0.007271317829457363,4.801550387596899,3097,7,106,43,73,14,0.18201181102362204,4.858267716535433,127.0,23.0
1006856.0,0.18470982142857142,0.2616489068259431,-0.481,0.6597,0.2872589285714286,0.03465178571428572,9.232142857142858,1034,4,31,1,25,11,0.2273578947368421,6.5,38.0,11.0
1006870.0,0.1864898305084746,0.2816238379500125,-0.481,0.6369,0.33245762711864413,0.03676271186440678,5.610169491525424,331,5,3,0,8,6,0.100475,5.0,4.0,0.0
1006872.0,0.16793125,0.2706680916423902,-0.481,0.7017,0.279234375,0.030890624999999998,7.125,456,3,17,0,9,2,0.1444875,7.125,8.0,2.0
1006882.0,0.22650483870967741,0.3071954935992363,-0.481,0.8074,0.2710322580645161,0.023419354838709678,7.080645161290323,439,3,15,2,11,3,0.0,4.0,3.0,0.0
1006918.0,0.12769310344827586,0.2769451595159416,-0.481,0.6486,0.2354137931034483,0.057896551724137935,6.103448275862069,177,3,4,0,5,2,0.0,1.0,1.0,0.0
1006956.0,0.1999657142857143,0.2787572272266541,-0.4019,0.7506,0.2942,0.04165714285714286,7.0285714285714285,246,2,5,1,4,3,0.408675,3.75,4.0,1.0
1006971.0,0.22979565217391307,0.3281176749530582,-0.481,0.7717,0.3333478260869565,0.05973913043478261,8.782608695652174,202,3,5,0,5,3,0.2891666666666667,5.222222222222222,9.0,3.0
1007003.0,0.08569310344827587,0.2510680825863695,-0.481,0.6597,0.18617241379310345,0.057896551724137935,7.344827586206897,213,3,2,0,6,3,0.08523333333333333,5.666666666666667,9.0,1.0
1007010.0,0.1703777777777778,0.24648587882008877,-0.481,0.7707,0.32693333333333335,0.022866666666666667,7.266666666666667,981,8,49,0,25,2,0.20894848484848483,6.545454545454546,33.0,20.0
1007026.0,0.18043333333333333,0.27805201457104667,-0.481,0.7096,0.3192307692307692,0.046615384615384614,8.64102564102564,337,4,7,0,10,4,0.38248,6.2,5.0,4.0
1007104.0,0.18167233429394813,0.27370145128352663,-0.7096,0.8779,0.3225100864553314,0.013959654178674353,6.170028818443804,2141,12,56,1,35,19,0.1404706896551724,4.724137931034483,58.0,9.0
1007123.0,0.18373493975903615,0.2313945918146422,-0.481,0.8126,0.2909718875502008,0.011493975903614458,5.742971887550201,1430,16,68,1,34,8,0.26501714285714284,5.2,35.0,14.0
1007129.0,0.138332,0.2999627361856802,-0.481,0.6597,0.26924,0.06084,10.8,270,3,2,0,5,2,0.28302499999999997,8.25,8.0,2.0
1007137.0,0.1908671641791045,0.26133365985047735,-0.481,0.7351,0.2321417910447761,0.014283582089552238,5.731343283582089,768,6,27,1,10,9,0.0,6.5,2.0,0.0
1007142.0,0.19117888888888887,0.27648505760240144,-0.481,0.7184,0.2698,0.025611111111111112,5.566666666666666,501,7,20,1,14,3,0.12726666666666667,2.6666666666666665,3.0,0.0
1007200.0,0.20133311688311686,0.2532121129110179,-0.481,0.8074,0.3232792207792208,0.019928571428571427,4.863636363636363,749,10,34,0,11,8,0.17580588235294117,4.9411764705882355,17.0,2.0
1007203.0,0.22225,0.27078304800341824,-0.481,0.765,0.2526914893617021,0.01668085106382979,7.468085106382978,702,3,27,1,17,4,0.21276666666666666,9.166666666666666,6.0,1.0
1007210.0,0.1939876923076923,0.26288979422688485,-0.481,0.6705,0.3012923076923077,0.022123076923076922,6.938461538461539,451,3,15,0,12,5,0.2701125,6.5,8.0,3.0
1007212.0,0.20551176470588234,0.28178326397929226,-0.481,0.7506,0.26607843137254905,0.029058823529411765,6.627450980392157,338,3,12,0,8,2,0.1998,14.666666666666666,3.0,0.0
1007240.0,0.17903023255813952,0.26155093425007575,-0.481,0.6705,0.267906976744186,0.033069767441860465,7.627906976744186,328,6,7,0,6,3,0.3963833333333333,12.0,6.0,3.0
1007244.0,0.2299060465116279,0.2311953343534862,-0.3612,0.7783,0.36513023255813953,0.008451162790697674,7.186046511627907,1545,1,80,7,42,9,0.24202115384615386,6.346153846153846,52.0,27.0
1007254.0,0.20008571428571428,0.2888372137004459,-0.765,0.8074,0.3111269841269841,0.014761904761904763,5.264550264550264,995,8,52,0,20,4,0.19934333333333332,7.833333333333333,30.0,5.0
1007255.0,0.10667307692307691,0.3787723469924301,-0.481,0.7184,0.28873076923076924,0.1193846153846154,8.73076923076923,227,3,4,0,7,2,0.03719999999999998,7.333333333333333,6.0,2.0
1007260.0,0.19924038461538462,0.29719786718392294,-0.481,0.7017,0.2768653846153846,0.029826923076923077,6.865384615384615,357,3,14,0,11,4,-0.2294,8.5,2.0,0.0
1007261.0,0.14810174825174827,0.2524101711266029,-0.5267,0.6705,0.29205944055944055,0.01482167832167832,5.965034965034965,1706,4,82,0,40,11,0.09917777777777777,6.111111111111111,36.0,2.0
1007271.0,0.1175123076923077,0.2341954689114498,-0.481,0.7269,0.17715384615384616,0.022292307692307695,4.953846153846154,322,3,6,0,5,3,0.3891,6.666666666666667,3.0,0.0
1007291.0,0.21782418604651163,0.24859575783623272,-0.481,0.8074,0.3820372093023256,0.02337674418604651,6.530232558139535,1404,9,82,3,43,11,0.2976046875,6.53125,64.0,40.0
1007295.0,0.32382608695652176,0.3272464767431128,-0.7184,0.902,0.38532608695652176,0.017557971014492753,8.181159420289855,1129,3,49,0,21,6,0.3011882352941177,5.9411764705882355,17.0,4.0
1007323.0,0.24999318181818184,0.3327556938850129,-0.481,0.8074,0.2705227272727273,0.036727272727272726,8.409090909090908,370,3,13,0,9,5,0.14982,9.0,5.0,0.0
1007329.0,0.11726060606060607,0.2630882538942421,-0.481,0.7096,0.23078787878787876,0.05087878787878788,6.666666666666667,220,3,3,0,6,5,0.14192,3.4,5.0,1.0
1007343.0,0.20495136986301368,0.25522869859072944,-0.481,0.7017,0.32894520547945205,0.009410958904109588,5.1438356164383565,751,9,12,1,16,11,0.27239090909090913,10.454545454545455,11.0,3.0
1007351.0,0.22165128205128204,0.3052010802834876,-0.481,0.7184,0.26656410256410257,0.0401025641025641,9.538461538461538,372,3,10,0,5,3,0.27416,10.6,5.0,2.0
1007369.0,0.14182363636363637,0.24504510239699587,-0.481,0.6705,0.24052727272727276,0.03052727272727273,6.636363636363637,365,3,9,0,4,3,0.1644,7.166666666666667,12.0,2.0
1007379.0,0.2712131578947369,0.2967381447993287,-0.481,0.6369,0.3437368421052631,0.036157894736842104,10.18421052631579,387,3,8,0,6,2,0.3182,11.0,1.0,1.0
1007408.0,0.17067183098591548,0.2581781292730304,-0.5719,0.6705,0.302112676056338,0.01508450704225352,7.633802816901408,1084,4,34,2,10,8,0.09174285714285713,12.142857142857142,7.0,1.0
1007417.0,0.20461724137931034,0.32276267766677597,-0.481,0.8658,0.2722873563218391,0.026241379310344825,8.03448275862069,699,6,31,6,21,4,0.03119999999999999,16.25,4.0,0.0
1007420.0,0.2345171806167401,0.23626651520675782,-0.481,0.7906,0.32719823788546254,0.005524229074889868,8.26431718061674,1876,5,74,0,26,11,0.2494897435897436,6.6923076923076925,39.0,21.0
1007426.0,0.14021285714285714,0.2764097011245741,-0.481,0.6705,0.29719999999999996,0.03852857142857143,4.685714285714286,328,3,9,2,15,2,0.0998,5.125,8.0,1.0
1007438.0,0.09387391304347827,0.2623265300716773,-0.481,0.5423,0.14443478260869566,0.05973913043478261,10.391304347826088,239,3,2,0,6,4,0.0,9.0,4.0,0.0
1007444.0,0.2148922077922078,0.27357941152829235,-0.481,0.802,0.2775974025974026,0.02525974025974026,6.5064935064935066,501,3,21,1,18,13,0.2619125,5.375,8.0,5.0
1007473.0,0.24900740740740743,0.24817452904376966,-0.4019,0.6486,0.39266666666666666,0.006518518518518518,7.481481481481482,202,1,10,0,5,2,0.27286666666666665,4.555555555555555,9.0,4.0
1007478.0,0.11310959752321981,0.20481395148101136,-0.481,0.7096,0.21475232198142413,0.0048328173374613,4.801857585139319,1551,8,54,2,40,7,0.06326082474226805,2.943298969072165,194.0,21.0
1007481.0,0.16896101694915255,0.26162720583576693,-0.481,0.7017,0.25784745762711864,0.025322033898305084,9.288135593220339,548,6,10,0,7,6,0.135115,9.2,20.0,5.0
1007497.0,0.15936,0.31157432896595993,-0.481,0.8225,0.2036285714285714,0.044657142857142854,8.514285714285714,298,3,6,0,6,2,0.21048333333333336,8.833333333333334,6.0,1.0
1007511.0,0.2308221153846154,0.31904227797774587,-0.5574,0.8555,0.27763461538461537,0.02151923076923077,7.826923076923077,814,7,36,0,6,2,0.19263333333333332,6.277777777777778,18.0,3.0
1007543.0,0.19322043010752687,0.23453468898332494,-0.481,0.7783,0.2819713261648746,0.006978494623655914,5.71326164874552,1594,13,78,0,48,10,0.0386,3.0,2.0,0.0
1007557.0,0.18188354430379747,0.26572577074600595,-0.481,0.7184,0.2914936708860759,0.028000000000000004,4.708860759493671,372,3,19,0,6,3,0.09152857142857142,4.714285714285714,7.0,0.0
1007567.0,0.14453377777777776,0.23645667701286902,-0.5719,0.6908,0.23815555555555556,0.014053333333333333,5.248888888888889,1181,6,31,15,33,8,0.15213333333333334,7.444444444444445,18.0,2.0
1007574.0,0.1868625,0.2751379779955575,-0.481,0.5719,0.31484375000000003,0.042937499999999997,6.03125,193,3,9,0,6,2,0.45609999999999995,5.0,4.0,4.0
1007580.0,0.16214634146341464,0.2702359275684499,-0.481,0.6486,0.2693658536585366,0.046609756097560975,8.24390243902439,338,3,5,1,8,5,0.061419999999999995,7.5,10.0,1.0
1007611.0,0.2934397435897436,0.31148379638902635,-0.481,0.802,0.36182051282051286,0.014346153846153845,7.653846153846154,597,4,19,0,5,4,0.0,6.0,1.0,0.0
1007620.0,0.1101818359375,0.19355730372676969,-0.4939,0.8271,0.18051953125,0.0023886718749999997,3.5703125,1828,12,89,0,50,5,0.04964674922600618,1.8142414860681115,323.0,27.0
1007646.0,0.16264375,0.27434497230794147,-0.481,0.6486,0.27390625,0.042937499999999997,8.5625,274,3,4,0,8,4,0.2667,8.454545454545455,11.0,2.0
1007666.0,0.12832083333333333,0.24307027960543592,-0.481,0.6705,0.23194444444444443,0.026125,7.166666666666667,516,4,10,1,5,2,0.1733333333333333,7.0,15.0,2.0
1007671.0,0.19103030303030302,0.2949068311399895,-0.481,0.6705,0.25496969696969696,0.04403030303030303,7.242424242424242,239,3,6,0,5,4,0.254976,5.12,25.0,6.0
1007685.0,0.158408,0.3117432289026767,-0.481,0.7506,0.1524,0.054959999999999995,10.0,250,3,7,0,5,2,0.2629833333333333,6.5,6.0,2.0
1007718.0,0.042375,0.36767356264309603,-0.6705,0.5423,0.2031875,0.1159375,10.625,170,3,2,0,5,2,-0.04307999999999999,9.2,5.0,1.0
1007737.0,0.2211285714285714,0.2957017189007303,-0.481,0.7096,0.36539285714285713,0.049071428571428564,7.321428571428571,205,3,6,0,5,2,0.2934333333333333,5.333333333333333,3.0,1.0
1007739.0,0.228664192139738,0.2599626351894241,-0.6652,0.765,0.38731441048034937,0.0191528384279476,6.262008733624454,1434,16,71,2,37,16,0.3002522388059702,7.1940298507462686,67.0,29.0
1007771.0,0.15091897810218977,0.3002070820903187,-0.7063,0.7508,0.279014598540146,0.029729927007299272,6.08029197080292,833,12,25,0,7,2,0.05772499999999999,8.34375,32.0,1.0
1007794.0,0.1398290909090909,0.2750309684062716,-0.5423,0.6124,0.2404909090909091,0.024072727272727273,10.618181818181819,584,12,10,1,5,2,,,,
1007811.0,0.27756000000000003,0.32262714418763133,-0.481,0.6369,0.426,0.06716,8.16,204,3,6,0,5,2,0.33895,3.75,4.0,3.0
1007835.0,0.21773333333333333,0.3239386872186202,-0.481,0.8316,0.2857777777777778,0.050888888888888886,9.11111111111111,246,3,6,0,5,2,0.2707,7.333333333333333,3.0,2.0
1007853.0,0.035800000000000005,0.3637156444256969,-0.5106,0.6249,0.13815384615384615,0.12276923076923077,13.76923076923077,179,3,1,0,6,2,-0.17020000000000002,9.333333333333334,3.0,0.0
1007880.0,0.15956223958333332,0.21906708858589086,-0.481,0.7351,0.253265625,0.010450520833333332,4.674479166666667,1795,8,65,23,27,3,0.1875279069767442,4.465116279069767,43.0,7.0
1007887.0,0.20702962962962965,0.29443248255012006,-0.481,0.7096,0.33211111111111113,0.050888888888888886,7.2592592592592595,196,3,6,0,5,2,0.3182,15.0,1.0,1.0
1007932.0,0.19124181818181818,0.31717039507991845,-0.6486,0.8126,0.26045454545454544,0.039836363636363635,8.218181818181819,452,4,10,0,5,5,0.3139619047619047,6.857142857142857,21.0,5.0
1007957.0,0.16314642857142858,0.3566193223843649,-0.5574,0.6808,0.32582142857142854,0.07228571428571429,9.892857142857142,277,3,6,0,6,2,0.27415999999999996,5.2,5.0,3.0
1007975.0,0.17568604651162792,0.31710515424427194,-0.481,0.8271,0.2548837209302326,0.04234883720930233,7.6976744186046515,331,3,12,0,10,3,0.09951666666666666,8.666666666666666,6.0,3.0
1007991.0,0.2426074074074074,0.3278381142786622,-0.481,0.7003,0.31625925925925924,0.050888888888888886,8.62962962962963,233,3,6,0,5,2,0.44755,10.25,4.0,3.0
1008003.0,0.14834042553191487,0.23814600167304603,-0.481,0.5423,0.27489361702127657,0.039319148936170216,5.148936170212766,242,3,6,0,5,3,0.15179166666666666,2.0833333333333335,12.0,2.0
1008041.0,0.19011666666666668,0.3353080461263962,-0.481,0.7717,0.27875,0.06041666666666667,8.666666666666666,208,3,6,0,5,4,0.3253125,4.375,8.0,3.0
1008115.0,0.17169062499999999,0.28798246178607984,-0.481,0.802,0.2639375,0.042937499999999997,5.90625,189,3,8,0,5,2,0.213775,2.0,4.0,2.0
1008122.0,0.35475401459854017,0.2935212861843639,-0.481,0.875,0.40395620437956203,0.016102189781021896,10.094890510948906,1383,5,38,0,8,8,0.22740588235294118,8.088235294117647,34.0,13.0
1008131.0,0.16245416666666665,0.30837564469775114,-0.481,0.7096,0.2000833333333333,0.057249999999999995,8.416666666666666,202,3,5,0,6,2,0.22885,8.25,4.0,1.0
1008137.0,0.13707631578947369,0.26072561473828065,-0.481,0.7184,0.23589473684210527,0.05076315789473684,8.842105263157896,336,3,7,0,15,4,0.2202,1.0,2.0,0.0
1008170.0,0.19618823529411764,0.3007580887012474,-0.4019,0.8777,0.20625000000000002,0.01779411764705882,7.6911764705882355,523,0,16,1,13,2,0.3248,11.0,4.0,1.0
1008189.0,0.007797499999999999,0.2782498577302836,-0.552,0.5423,0.137625,0.0879,6.225,249,3,2,1,10,2,-0.030020000000000012,5.2,5.0,0.0
1008228.0,0.13893947368421053,0.24500596742812442,-0.481,0.5423,0.19655263157894737,0.03913157894736842,7.131578947368421,271,4,8,0,5,2,0.0,6.0,3.0,0.0
1008255.0,0.20725,0.298733316856356,-0.481,0.7096,0.3502692307692307,0.05284615384615384,7.846153846153846,204,3,5,0,5,2,0.0772,16.0,1.0,0.0
1008307.0,0.15866909090909093,0.2987992822347019,-0.5499,0.7017,0.24125454545454544,0.038854545454545454,5.963636363636364,328,6,13,0,11,2,-0.07678,8.2,5.0,0.0
1008309.0,0.1322871794871795,0.26836032844655083,-0.481,0.5423,0.258025641025641,0.05043589743589744,5.641025641025641,220,3,5,0,5,2,0.18964999999999999,2.25,4.0,1.0
1008322.0,0.11022142857142857,0.24004374518652766,-0.5499,0.765,0.12672077922077923,0.016077922077922076,7.954545454545454,1225,3,19,1,28,16,0.38630000000000003,12.333333333333334,3.0,1.0
1008360.0,0.12694893617021277,0.23845164141389313,-0.481,0.8316,0.20958510638297873,0.021648936170212768,4.25531914893617,800,12,33,0,26,7,0.13355999999999998,3.6,10.0,2.0
1008420.0,-0.016815384615384614,0.3702472620023582,-0.8402,0.5859,0.2065897435897436,0.10251282051282051,9.692307692307692,378,3,7,0,7,2,-0.20013999999999998,7.8,5.0,2.0
1008440.0,0.204796875,0.3405318975011383,-0.481,0.8591,0.2066875,0.03540625,10.5625,338,3,6,1,11,2,0.07183333333333332,7.333333333333333,3.0,1.0
1008457.0,0.15972894736842105,0.2750739599045025,-0.481,0.7579,0.2584605263157895,0.026276315789473686,6.671052631578948,507,4,14,0,15,15,0.2253857142857143,7.857142857142857,7.0,4.0
1008458.0,0.20046399999999998,0.32764197416285556,-0.481,0.6808,0.30784,0.06736,7.76,194,3,5,0,9,3,-0.4019,7.0,1.0,0.0
1008489.0,0.04412592592592593,0.3524933481015499,-0.7717,0.6369,0.2288888888888889,0.0974074074074074,7.518518518518518,203,3,4,0,5,2,-0.25723333333333337,6.666666666666667,3.0,1.0
1008502.0,0.18584888888888887,0.28575194328059983,-0.481,0.8402,0.3022222222222222,0.023966666666666667,6.7555555555555555,608,3,19,0,16,6,0.19704736842105264,8.894736842105264,19.0,5.0
1008512.0,0.16699473684210525,0.28556415566134613,-0.481,0.6908,0.2583421052631579,0.05444736842105263,7.105263157894737,270,3,10,2,8,3,0.38475000000000004,6.25,4.0,5.0
1008517.0,0.17996923076923077,0.3425593376560981,-0.5367,0.6369,0.3574230769230769,0.08665384615384616,9.192307692307692,239,3,3,0,4,2,0.3298571428571429,3.857142857142857,7.0,1.0
1008526.0,0.0736375,0.32148120707126876,-0.481,0.8271,0.113875,0.08587499999999999,11.125,178,3,2,0,5,2,0.0,8.0,3.0,0.0
1008550.0,0.2237391304347826,0.3612017576962297,-0.481,0.7906,0.25860869565217387,0.05973913043478261,8.043478260869565,185,3,5,0,5,3,0.3053416666666667,5.166666666666667,12.0,4.0
1008580.0,0.11462857142857141,0.25785298217524394,-0.481,0.6124,0.23089795918367348,0.045,6.387755102040816,313,3,6,0,7,3,0.1524,5.444444444444445,9.0,1.0
1008592.0,0.22091875,0.3079000751732072,-0.4019,0.6808,0.3666875,0.0258125,9.3125,149,0,3,0,2,2,0.28824285714285713,3.5714285714285716,7.0,3.0
1008595.0,0.20891071428571428,0.350035953753276,-0.6124,0.8934,0.30333333333333334,0.027464285714285712,7.321428571428571,615,5,26,0,14,4,0.6329,6.333333333333333,3.0,1.0
1008598.0,0.1506465517241379,0.2727170393525557,-0.5106,0.6908,0.2938793103448276,0.03946551724137931,9.956896551724139,1155,6,16,0,28,7,0.13914489795918367,9.020408163265307,49.0,7.0
1008607.0,0.12286538461538461,0.269573536907695,-0.7269,0.7717,0.25583333333333336,0.02511111111111111,6.115384615384615,1431,11,41,0,27,7,-0.003670000000000004,7.375,40.0,9.0
1008619.0,0.21098275862068966,0.32267553045604835,-0.743,0.765,0.3605287356321839,0.030011494252873566,6.528735632183908,568,7,26,0,9,3,0.25025555555555556,5.222222222222222,9.0,2.0
1008625.0,0.13898214285714286,0.31553524784447634,-0.481,0.7777,0.25289285714285714,0.06889285714285714,9.107142857142858,255,3,4,0,6,3,0.0,12.0,3.0,0.0
1008656.0,0.2435162162162162,0.295707881863836,-0.481,0.6808,0.3858918918918919,0.04664864864864865,9.513513513513514,352,3,5,0,9,3,0.2064,5.5,6.0,1.0
1008662.0,0.18165365853658536,0.2964180528388588,-0.481,0.743,0.29685365853658535,0.03646341463414634,10.195121951219512,418,4,5,0,5,3,0.27446666666666664,12.0,3.0,0.0
1008671.0,0.22447131147540983,0.27982718382339167,-0.6908,0.8271,0.30700819672131147,0.022795081967213117,7.909836065573771,965,9,38,9,34,18,0.2718522727272727,8.954545454545455,44.0,18.0
1008678.0,0.1733144329896907,0.2503138990962446,-0.481,0.8428,0.2742113402061856,0.016994845360824743,7.963917525773196,1545,3,45,0,5,2,0.2260941176470588,4.264705882352941,34.0,10.0
1008712.0,0.17366363636363638,0.27150697550546177,-0.481,0.7506,0.26880000000000004,0.03077272727272727,6.1909090909090905,681,7,23,0,19,10,0.18097857142857143,7.071428571428571,14.0,4.0
1008767.0,0.1883637362637363,0.2580908614837821,-0.5994,0.6705,0.2709120879120879,0.026296703296703295,6.197802197802198,564,3,30,2,14,4,0.19196666666666665,8.583333333333334,12.0,10.0
1008791.0,-0.007822222222222223,0.3111882178753631,-0.481,0.5423,0.067,0.15266666666666664,12.555555555555555,113,3,0,0,5,2,0.0,2.0,1.0,0.0
1008856.0,0.1412483660130719,0.26002738016372917,-0.481,0.8074,0.26494117647058824,0.031215686274509803,7.104575163398692,1087,4,32,1,31,4,-0.027637499999999995,7.75,8.0,1.0
1008884.0,0.10672499999999999,0.27748586834220873,-0.481,0.6705,0.2253214285714286,0.08499999999999999,6.25,175,3,6,0,5,2,0.1528,3.25,4.0,2.0
1008912.0,0.15685845070422536,0.24330674397901053,-0.481,0.765,0.25358450704225355,0.015232394366197182,5.415492957746479,769,18,33,7,6,3,0.07488181818181817,6.318181818181818,22.0,3.0
1008940.0,0.1378125,0.3016943361179526,-0.481,0.8074,0.18558333333333332,0.057249999999999995,9.125,219,3,4,0,6,2,0.0,10.0,3.0,0.0
1008968.0,0.22057083333333335,0.2508280908119162,-0.481,0.8271,0.3334791666666667,0.017791666666666667,6.166666666666667,592,4,30,0,8,9,0.2966,6.173913043478261,46.0,19.0
1009017.0,0.2338452380952381,0.3069677834866754,-0.481,0.7717,0.3128571428571429,0.03271428571428571,7.380952380952381,310,3,8,0,8,5,0.37077499999999997,10.0,4.0,1.0
1009024.0,0.18922327586206897,0.271139549937813,-0.481,0.7184,0.20607758620689656,0.023672413793103447,8.086206896551724,938,4,30,0,7,2,0.23044615384615386,12.923076923076923,13.0,3.0
1009028.0,0.13938064516129034,0.2859126619783914,-0.481,0.7184,0.1945806451612903,0.044322580645161286,6.838709677419355,212,3,4,0,5,2,0.3498,10.75,4.0,1.0
1009034.0,0.14629655172413794,0.29095908338110094,-0.481,0.7269,0.24862068965517242,0.057896551724137935,7.137931034482759,207,3,4,0,5,2,0.1591,4.0,2.0,1.0
1009052.0,0.13014324324324322,0.2535817428370984,-0.481,0.5423,0.25191891891891893,0.04954054054054054,8.324324324324325,308,3,3,0,5,4,0.3051333333333333,10.666666666666666,3.0,1.0
1009057.0,0.11846428571428572,0.26171962127194465,-0.481,0.5423,0.20157142857142857,0.049071428571428564,6.321428571428571,177,3,2,0,7,3,0.4404,10.0,1.0,0.0
1009107.0,0.11233421052631579,0.24165247363524983,-0.481,0.6124,0.23996052631578949,0.04863157894736842,4.605263157894737,350,4,9,0,11,2,0.18723157894736842,3.0526315789473686,19.0,3.0
1009127.0,0.14605600000000002,0.3591313572125572,-0.481,0.6597,0.2966,0.0722,9.04,226,3,4,0,8,2,0.11321666666666667,3.6666666666666665,6.0,1.0
1009136.0,0.09247941176470588,0.23675583609895706,-0.481,0.5423,0.18761764705882356,0.051382352941176476,6.147058823529412,209,3,3,0,5,2,0.11315,18.0,2.0,0.0
1009149.0,0.1564470588235294,0.27396292851991594,-0.481,0.6597,0.30941176470588233,0.049382352941176474,5.676470588235294,193,3,4,0,5,3,0.27502499999999996,4.5,4.0,1.0
1009151.0,0.2286217391304348,0.28754890069594713,-0.481,0.91,0.34271739130434786,0.010793478260869566,6.434782608695652,592,3,16,1,15,4,0.08493636363636364,5.909090909090909,11.0,1.0
1009164.0,0.11796851851851853,0.32167447146764727,-0.7096,0.8316,0.175962962962963,0.049444444444444444,11.296296296296296,610,3,8,0,9,6,0.0671,9.875,8.0,1.0
1009172.0,0.14589677419354838,0.27790458612489166,-0.481,0.6705,0.25593548387096776,0.054161290322580644,6.451612903225806,200,3,6,0,5,2,0.233575,5.0,4.0,1.0
1009193.0,0.14838709677419354,0.2768976883759722,-0.481,0.6705,0.2647741935483871,0.054161290322580644,6.354838709677419,197,3,6,0,5,2,0.252875,4.0,4.0,1.0
1009221.0,0.22764375,0.30879224870923044,-0.481,0.765,0.33778125,0.042937499999999997,7.625,244,3,8,0,6,2,0.025733333333333334,5.333333333333333,3.0,0.0
1009224.0,0.12166206896551725,0.27140220603087156,-0.481,0.6705,0.2273103448275862,0.057896551724137935,5.931034482758621,172,3,6,0,5,2,0.17102,2.0,5.0,2.0
1009230.0,0.1780078947368421,0.2692003096074471,-0.481,0.5423,0.3463421052631579,0.06860526315789472,6.026315789473684,229,3,12,0,8,3,0.3182,11.0,1.0,1.0
1009250.0,0.09578260869565218,0.30067313973237075,-0.481,0.765,0.1932173913043478,0.06956521739130435,7.956521739130435,183,3,5,0,6,2,0.08574999999999999,6.0,2.0,1.0
1009279.0,0.12515333333333334,0.3245609492984697,-0.481,0.6369,0.18393333333333334,0.09159999999999999,11.933333333333334,179,3,2,0,6,3,0.0386,9.5,2.0,0.0
1009314.0,0.10990857142857142,0.3030385069410744,-0.6486,0.6249,0.20705714285714286,0.06142857142857142,7.2,252,3,4,0,5,4,0.12256666666666667,5.833333333333333,6.0,2.0
1009327.0,0.16401256038647344,0.238055763510359,-0.481,0.6779,0.30017874396135263,0.01940096618357488,7.004830917874396,1450,3,51,0,43,12,0.2461859649122807,5.56140350877193,57.0,29.0
1009328.0,0.16082592592592593,0.23588301484940458,-0.481,0.6597,0.29033333333333333,0.013814814814814814,7.0246913580246915,569,3,10,0,6,6,0.13262941176470586,7.411764705882353,17.0,0.0
1009361.0,0.15556756756756757,0.27266728713667593,-0.5719,0.5423,0.2578918918918919,0.022783783783783783,6.756756756756757,250,3,7,0,8,3,0.16242,5.0,5.0,2.0
1009366.0,0.18730833333333333,0.27576242923191424,-0.481,0.7506,0.250375,0.034979166666666665,7.770833333333333,373,3,13,0,5,4,0.2648,10.0,7.0,5.0
1009371.0,0.014873333333333339,0.26267627405683397,-0.481,0.5423,0.11353333333333333,0.09979999999999999,12.733333333333333,191,3,0,0,7,3,0.041928571428571426,11.428571428571429,7.0,0.0
1009396.0,0.15846896551724138,0.27147566860645206,-0.481,0.5423,0.2426551724137931,0.047379310344827584,7.241379310344827,210,3,7,0,5,3,0.10606666666666666,8.333333333333334,3.0,1.0
1009410.0,0.12319999999999999,0.3394491943657483,-0.481,0.8176,0.17210526315789473,0.07231578947368421,9.210526315789474,175,3,3,0,5,3,,,,
1009437.0,0.15274166666666666,0.28543623199627594,-0.481,0.5859,0.20325000000000001,0.057249999999999995,8.958333333333334,215,3,3,0,5,4,0.21955,7.666666666666667,6.0,1.0
1009447.0,0.13369074074074072,0.2922543401672775,-0.5267,0.6249,0.2467777777777778,0.046648148148148154,7.87037037037037,425,4,12,0,8,2,-0.3612,25.0,1.0,0.0
1009455.0,0.1088969387755102,0.28275383612994964,-0.6976,0.6705,0.23627551020408163,0.03714285714285714,5.142857142857143,504,4,17,0,13,8,-0.020696428571428567,3.107142857142857,28.0,3.0
1009463.0,0.20301842105263157,0.2775100522700989,-0.481,0.6369,0.3753157894736842,0.04418421052631579,6.026315789473684,229,3,7,1,7,6,0.47955000000000003,10.0,2.0,1.0
