employee,ticket_count,avg_steps,avg_comments,reopen_rate,success_rate,first_touch_rate,median_time_hours,std_time_hours,pct_high,pct_low,pct_hd_service,cluster,cluster_name,umap_1,umap_2
4lsp,54,2.5555555555555554,3.1296296296296298,0.037037037037037035,1.0,0.2037037037037037,11.89263888888889,660.6657088773405,0.5185185185185185,0.1111111111111111,0.037037037037037035,0,HD-Service-Spezialist,-10.4781685,6.1034346
4ogg,89,2.651685393258427,3.932584269662921,0.07865168539325842,0.8426966292134831,0.3595505617977528,34.73175666666666,1179.1738972361027,0.033707865168539325,0.0,0.0898876404494382,0,HD-Service-Spezialist,-5.9866056,3.0467002
4ohk,687,4.758369723435226,14.032023289665212,0.05240174672489083,0.9155749636098981,0.5895196506550219,187.58754083333332,895.5999989122125,0.042212518195050945,0.002911208151382824,0.12372634643377002,0,HD-Service-Spezialist,-5.2484045,3.4503639
4ohl,174,2.3505747126436782,2.454022988505747,0.028735632183908046,0.9885057471264368,0.8333333333333334,184.26625,2897.852778719126,0.08045977011494253,0.05172413793103448,0.0,0,HD-Service-Spezialist,-9.49652,5.818736
4oio,649,3.3959938366718028,6.576271186440678,0.023112480739599383,0.9722650231124808,0.9229583975346687,215.38166666666666,2753.7882731717136,0.12480739599383667,0.02465331278890601,0.0015408320493066256,0,HD-Service-Spezialist,-5.7119617,1.0039852
4oiq,44,1.4090909090909092,1.2727272727272727,0.022727272727272728,0.1590909090909091,0.4772727272727273,4.1651388888888885,478.2743982035932,0.29545454545454547,0.4090909090909091,0.0,1,Problemlöser,-10.765728,5.787162
4okh,169,3.408284023668639,4.763313609467455,0.03550295857988166,0.9763313609467456,0.7514792899408284,68.0125,5151.006001058317,0.029585798816568046,0.005917159763313609,0.0,0,HD-Service-Spezialist,-5.289671,0.8325528
4olg,74,2.4864864864864864,3.2432432432432434,0.0,1.0,0.918918918918919,269.01708333333335,434.72713785159556,0.0,0.0,0.0,0,HD-Service-Spezialist,-2.7127979,-0.08616022
4oll,49,1.9183673469387754,3.4081632653061225,0.02040816326530612,0.8163265306122449,0.46938775510204084,119.5545863888889,2176.3197027811952,0.08163265306122448,0.0,0.04081632653061224,0,HD-Service-Spezialist,-6.417164,2.8450074
4ook,28,2.107142857142857,2.1785714285714284,0.0,1.0,0.0,214.8335061111111,128.6505631967,0.14285714285714285,0.03571428571428571,0.0,0,HD-Service-Spezialist,-2.9258533,-0.35125858
4oop,16,1.3125,3.125,0.0,0.9375,0.625,1209.3981944444445,5866.4718348275255,0.0625,0.0,0.0,0,HD-Service-Spezialist,-1.946759,0.028260214
4opi,424,3.186320754716981,7.863207547169812,0.01650943396226415,0.8867924528301887,0.5400943396226415,327.9866515277778,1453.1583845276546,0.06367924528301887,0.0023584905660377358,0.14622641509433962,0,HD-Service-Spezialist,-5.3035693,3.8631737
4opp,182,2.5494505494505493,6.972527472527473,0.038461538461538464,0.8296703296703297,0.3791208791208791,170.90920500000001,1485.958927928598,0.038461538461538464,0.0,0.07692307692307693,0,HD-Service-Spezialist,-6.1503496,3.011326
4ops,635,2.8755905511811024,5.436220472440945,0.006299212598425197,0.9511811023622048,0.9622047244094488,77.5261111111111,7514.111329529781,0.2094488188976378,0.028346456692913385,0.0031496062992125984,0,HD-Service-Spezialist,-5.7639976,1.09603
4oqq,956,3.4152719665271967,10.609832635983263,0.032426778242677826,0.8410041841004184,0.8535564853556485,267.8718398611111,1901.4231667481167,0.04497907949790795,0.008368200836820083,0.007322175732217573,0,HD-Service-Spezialist,-5.978079,2.2066174
4org,38,2.1315789473684212,2.0,0.02631578947368421,0.8947368421052632,0.631578947368421,3.4933463888888885,746.0759762075039,0.02631578947368421,0.0,0.23684210526315788,0,HD-Service-Spezialist,0.16082902,6.841731
4orq,10,2.2,3.7,0.0,0.7,0.7,3177.5333333333333,6077.690797254157,0.0,0.0,0.0,0,HD-Service-Spezialist,-10.048013,4.04071
4osr,1350,3.3014814814814817,12.864444444444445,0.03259259259259259,0.9251851851851852,0.4,92.62194444444444,1376.628740598371,0.17777777777777778,0.002962962962962963,0.06518518518518518,0,HD-Service-Spezialist,-4.824554,3.1328983
4pgp,1055,3.0312796208530806,5.237914691943128,0.013270142180094787,0.9213270142180094,0.8180094786729858,218.2263888888889,1848.666365921929,0.07962085308056872,0.013270142180094787,0.013270142180094787,0,HD-Service-Spezialist,-5.5713897,1.3174183
4php,445,3.6719101123595506,7.937078651685393,0.0449438202247191,0.9213483146067416,0.4651685393258427,214.64733416666667,1495.8718500972009,0.011235955056179775,0.0,0.10786516853932585,0,HD-Service-Spezialist,-5.231558,3.467073
4phs,32,3.71875,3.6875,0.0625,0.9375,0.875,358.3179166666667,1594.698830763603,0.125,0.0,0.0,0,HD-Service-Spezialist,-3.6445317,0.64337623
4pio,459,2.581699346405229,6.618736383442266,0.0196078431372549,0.7015250544662309,0.3572984749455338,144.2228638888889,1642.6180193816447,0.22875816993464052,0.010893246187363835,0.0392156862745098,0,HD-Service-Spezialist,-10.433652,4.1727185
4pls,17,2.4705882352941178,5.235294117647059,0.0,0.8823529411764706,0.23529411764705882,72.93239305555555,479.06471728941335,0.058823529411764705,0.058823529411764705,0.0,0,HD-Service-Spezialist,-9.700775,6.1092005
4pok,385,4.503896103896104,5.387012987012987,0.015584415584415584,0.987012987012987,0.974025974025974,221.8025,1988.103179179942,0.0025974025974025974,0.0,0.0,0,HD-Service-Spezialist,-5.2012386,0.3822188
4pps,1800,2.7733333333333334,6.394444444444445,0.020555555555555556,0.9411111111111111,0.26166666666666666,79.17194930555554,1223.695512435168,0.4577777777777778,0.0011111111111111111,0.044444444444444446,0,HD-Service-Spezialist,-4.135022,3.2541614
4pqq,811,4.086313193588163,7.226880394574599,0.036991368680641186,0.9395807644882861,0.8446362515413071,154.44385722222225,683.3003527376875,0.13070283600493218,0.004932182490752158,0.0012330456226880395,0,HD-Service-Spezialist,-4.9993896,0.5369337
4prg,1160,4.706896551724138,10.367241379310345,0.04827586206896552,0.8862068965517241,0.5,238.58854847222221,1929.984097471845,0.05344827586206897,0.006896551724137931,0.04827586206896552,0,HD-Service-Spezialist,-5.3347793,3.0550568
4prh,113,2.5575221238938055,3.0530973451327434,0.035398230088495575,0.9734513274336283,0.8141592920353983,191.8225,1334.8503651071449,0.017699115044247787,0.0,0.0,0,HD-Service-Spezialist,-2.7664716,0.21512654
4pri,69,2.8405797101449277,2.130434782608696,0.014492753623188406,0.8840579710144928,0.855072463768116,429.1281808333333,2436.065752334676,0.0,0.0,0.0,0,HD-Service-Spezialist,-2.1405041,0.5360906
4pro,114,2.4035087719298245,2.0526315789473686,0.03508771929824561,1.0,0.9298245614035088,193.95277777777778,1728.6972606506242,0.0,0.0,0.0,0,HD-Service-Spezialist,-2.5428314,-0.03951349
4psk,719,3.536856745479833,5.963838664812239,0.019471488178025034,0.9485396383866481,0.9221140472878998,213.06703944444448,3075.1387221353048,0.11961057023643949,0.013908205841446454,0.0,0,HD-Service-Spezialist,-5.7348943,0.9500701
4psl,37,2.2972972972972974,1.9189189189189189,0.0,0.972972972972973,0.8648648648648649,283.5647222222222,5471.988876493788,0.0,0.0,0.0,0,HD-Service-Spezialist,-2.018667,0.056408487
4psr,606,3.4834983498349836,5.16006600660066,0.033003300330033,0.9620462046204621,0.735973597359736,149.11055555555555,1251.3631153563626,0.09405940594059406,0.018151815181518153,0.006600660066006601,0,HD-Service-Spezialist,-5.447882,0.79796946
4qil,165,3.727272727272727,5.430303030303031,0.006060606060606061,0.9818181818181818,0.9272727272727272,168.57305555555556,1415.7445614458172,0.048484848484848485,0.0,0.0,0,HD-Service-Spezialist,-5.1677413,0.22045948
4qio,102,1.911764705882353,3.235294117647059,0.0,0.6764705882352942,0.43137254901960786,1724.3718241666666,6370.438531900196,0.029411764705882353,0.0196078431372549,0.0,0,HD-Service-Spezialist,-10.132379,4.156366
4qiq,757,2.9801849405548215,6.317040951122854,0.007926023778071334,0.9062087186261559,0.8678996036988111,381.44038138888885,2482.3048713904795,0.0488771466314399,0.013210039630118891,0.002642007926023778,0,HD-Service-Spezialist,-5.7735944,1.2540237
4qkk,147,4.380952380952381,4.122448979591836,0.09523809523809523,0.9387755102040817,0.8503401360544217,145.75583333333333,1005.966897789846,0.0,0.0,0.0,0,HD-Service-Spezialist,-3.8056881,0.9590045
4qko,203,3.8916256157635467,5.945812807881773,0.024630541871921183,1.0,0.916256157635468,115.13879777777778,674.602916722767,0.0,0.0,0.0,0,HD-Service-Spezialist,-4.845242,0.12695897
4qkp,306,3.6601307189542482,11.009803921568627,0.0392156862745098,0.8856209150326797,0.6339869281045751,145.48805555555555,574.2939526528287,0.0196078431372549,0.00980392156862745,0.10457516339869281,0,HD-Service-Spezialist,-5.368782,3.4127014
4qkr,387,3.3617571059431524,4.992248062015504,0.06201550387596899,0.813953488372093,0.8062015503875969,350.61611111111114,1138.2054492084692,0.15762273901808785,0.002583979328165375,0.0,0,HD-Service-Spezialist,-6.0998697,2.4628277
4qks,56,2.1607142857142856,3.6607142857142856,0.017857142857142856,1.0,0.8214285714285714,157.61125,433.3788581606089,0.0,0.017857142857142856,0.0,0,HD-Service-Spezialist,-2.8048763,-0.23264991
4qoh,653,3.2343032159264933,5.04594180704441,0.018376722817764167,0.9831546707503829,0.885145482388974,121.93805555555555,466.0046705565436,0.08728943338437979,0.004594180704441042,0.0,0,HD-Service-Spezialist,-4.925795,0.28466713
4qok,11,2.8181818181818183,0.36363636363636365,0.0,0.0,1.0,13228.371944444445,1793.2406149411345,0.0,0.0,0.0,0,HD-Service-Spezialist,-10.48836,4.231111
4qop,12,1.5833333333333333,1.3333333333333333,0.0,1.0,0.8333333333333334,8282.56125,7930.442071766286,0.0,0.0,0.0,0,HD-Service-Spezialist,-1.8864491,-0.24389188
4qpl,16,2.125,5.8125,0.0,0.9375,0.625,125.3944176388889,3105.234939746641,0.0,0.0,0.0,0,HD-Service-Spezialist,-2.0520856,0.31145263
4qqo,23,2.9565217391304346,3.1739130434782608,0.0,0.9130434782608695,0.782608695652174,1153.4298975,4070.149859671568,0.0,0.0,0.0,0,HD-Service-Spezialist,-1.970169,0.3758828
4qqr,656,3.3780487804878048,6.625,0.012195121951219513,0.9451219512195121,0.9009146341463414,296.2084151388888,1877.5755902528435,0.06859756097560976,0.006097560975609756,0.004573170731707317,0,HD-Service-Spezialist,-5.6073055,1.0515099
4qrh,289,4.294117647058823,11.40484429065744,0.0726643598615917,0.698961937716263,0.47750865051903113,228.12104305555556,2438.116902367431,0.07958477508650519,0.03806228373702422,0.1453287197231834,0,HD-Service-Spezialist,-6.3676457,3.617969
4qsh,1009,2.2834489593657086,5.3201189296333,0.015857284440039643,0.9018830525272548,0.38255698711595637,30.3275,770.6989760598035,0.03964321110009911,0.0019821605550049554,0.12983151635282458,0,HD-Service-Spezialist,-5.508289,3.8462222
4qsk,997,3.0712136409227684,6.228686058174524,0.033099297893681046,0.7953861584754263,0.46940822467402205,163.3613288888889,1835.221888692376,0.10932798395185557,0.004012036108324975,0.07522567703109329,0,HD-Service-Spezialist,-6.31857,3.3975363
4qsl,385,3.137662337662338,6.189610389610389,0.03636363636363636,0.8727272727272727,0.522077922077922,362.76381555555554,1709.4031085844933,0.02077922077922078,0.0,0.06493506493506493,0,HD-Service-Spezialist,-5.7389517,2.89554
4qsp,30,3.1,2.9,0.1,0.9333333333333333,0.9666666666666667,839.5077777777777,1169.698238062303,0.0,0.0,0.0,0,HD-Service-Spezialist,-3.673018,0.8337433
4qsr,528,3.558712121212121,6.445075757575758,0.05303030303030303,0.8882575757575758,0.5643939393939394,194.44169194444444,1154.0793348078973,0.028409090909090908,0.001893939393939394,0.09090909090909091,0,HD-Service-Spezialist,-5.482288,3.2505562
4qss,514,3.7431906614785992,5.597276264591439,0.08560311284046693,0.9396887159533074,0.5642023346303502,158.58639083333333,879.7851768842395,0.007782101167315175,0.0,0.042801556420233464,0,HD-Service-Spezialist,-3.9542904,1.1492627
4rgh,388,2.4922680412371134,4.582474226804123,0.030927835051546393,0.8814432989690721,0.5283505154639175,192.74875,1920.2793262511366,0.01288659793814433,0.0,0.01804123711340206,0,HD-Service-Spezialist,-5.791948,2.3244443
4rhh,39,3.4615384615384617,3.5641025641025643,0.02564102564102564,0.9230769230769231,0.6923076923076923,164.01638888888888,401.60005057769996,0.02564102564102564,0.0,0.0,0,HD-Service-Spezialist,-3.4120474,0.21202606
4rhp,378,3.0714285714285716,6.35978835978836,0.021164021164021163,0.9444444444444444,0.8042328042328042,121.95847875,1555.5173680123664,0.16137566137566137,0.007936507936507936,0.005291005291005291,0,HD-Service-Spezialist,-5.272704,1.0069005
4ris,738,2.772357723577236,7.017615176151762,0.012195121951219513,0.9417344173441734,0.4024390243902439,142.96014291666665,1316.200628482456,0.10298102981029811,0.012195121951219513,0.05013550135501355,0,HD-Service-Spezialist,-5.0657687,2.2551427
4rkg,415,4.937349397590362,9.156626506024097,0.016867469879518072,0.8722891566265061,0.4457831325301205,191.94194027777777,1074.8277292211365,0.08674698795180723,0.0,0.18072289156626506,0,HD-Service-Spezialist,-5.3805275,3.761259
4rli,336,3.732142857142857,7.875,0.03273809523809524,0.7797619047619048,0.45535714285714285,194.3850938888889,1279.2730108445035,0.050595238095238096,0.0,0.11607142857142858,0,HD-Service-Spezialist,-6.124438,3.5086923
4rlo,44,1.7727272727272727,2.9318181818181817,0.0,0.9545454545454546,0.5909090909090909,22.973107638888887,1947.347649741999,0.022727272727272728,0.0,0.0,0,HD-Service-Spezialist,-2.2385566,0.2785767
4rog,43,3.2093023255813953,8.046511627906977,0.046511627906976744,0.7906976744186046,0.7674418604651163,723.4202777777778,1350.2422593879576,0.0,0.0,0.0,0,HD-Service-Spezialist,-6.4241962,2.6277473
4roi,24,2.375,3.7083333333333335,0.041666666666666664,0.9166666666666666,0.6666666666666666,114.85803319444443,838.5519127082132,0.0,0.0,0.0,0,HD-Service-Spezialist,-3.1285222,0.49199873
4rol,110,2.4545454545454546,3.2181818181818183,0.03636363636363636,0.9818181818181818,0.5181818181818182,743.6822222222222,943.498581178272,0.0,0.00909090909090909,0.0,0,HD-Service-Spezialist,-2.8676524,0.096069105
4roo,467,3.233404710920771,6.419700214132762,0.017130620985010708,0.9571734475374732,0.7687366167023555,146.9452777777778,1036.540805187447,0.006423982869379015,0.0,0.0,0,HD-Service-Spezialist,-5.210381,0.36126277
4ror,108,3.4166666666666665,3.9537037037037037,0.05555555555555555,0.9722222222222222,0.5740740740740741,177.00444444444443,638.5096681284932,0.037037037037037035,0.0,0.0,0,HD-Service-Spezialist,-3.5782492,0.3510774
4rpg,773,3.1384217335058215,6.567917205692108,0.04139715394566624,0.8861578266494179,0.6998706338939198,244.29916666666668,1503.0960664496918,0.0,0.0,0.028460543337645538,0,HD-Service-Spezialist,-5.72995,2.3757856
4rqs,624,3.5,10.95673076923077,0.008012820512820512,0.9262820512820513,0.6586538461538461,167.05746430555556,2242.7581833081827,0.0673076923076923,0.01282051282051282,0.016025641025641024,0,HD-Service-Spezialist,-5.688525,1.3352476
4rrl,114,3.043859649122807,5.7894736842105265,0.05263157894736842,0.9122807017543859,0.4473684210526316,226.27679277777776,609.2901334534339,0.0,0.0,0.03508771929824561,0,HD-Service-Spezialist,-3.885111,1.4429266
4rsl,167,3.712574850299401,4.508982035928144,0.0,0.9880239520958084,0.8502994011976048,71.03794472222222,238.505541942593,0.0,0.0,0.0,0,HD-Service-Spezialist,-4.7737927,0.073929496
4sgg,711,4.236286919831223,10.258790436005626,0.03938115330520394,0.9142053445850914,0.1631504922644163,187.80466888888887,1725.043541496265,0.4571026722925457,0.0028129395218002813,0.10548523206751055,0,HD-Service-Spezialist,-4.2902026,3.5054517
4sgr,610,3.6295081967213116,8.3,0.022950819672131147,0.9311475409836065,0.10655737704918032,279.50805555555553,1437.856458122213,0.2934426229508197,0.00819672131147541,0.040983606557377046,0,HD-Service-Spezialist,-4.474066,3.0837152
4sgs,712,4.310393258426966,9.849719101123595,0.019662921348314606,0.9353932584269663,0.1601123595505618,216.37068861111112,811.3007238785049,0.20646067415730338,0.0,0.03651685393258427,0,HD-Service-Spezialist,-4.731847,3.0663328
4shl,397,2.9672544080604535,5.831234256926952,0.030226700251889168,0.9798488664987406,0.853904282115869,19.942222222222224,419.47645128414933,0.24937027707808565,0.012594458438287154,0.05037783375314862,0,HD-Service-Spezialist,-4.896612,0.8836218
4sig,645,1.9844961240310077,3.10077519379845,0.0,0.9255813953488372,0.9674418604651163,0.05063638888888889,171.93368344687119,0.03255813953488372,0.004651162790697674,0.12868217054263567,0,HD-Service-Spezialist,0.70850265,7.2718453
4sih,415,2.5180722891566263,6.669879518072289,0.03855421686746988,0.9614457831325302,0.8,140.98583333333335,628.6293131569362,0.20481927710843373,0.007228915662650603,0.033734939759036145,0,HD-Service-Spezialist,-4.782217,0.9852411
4sii,653,3.134762633996937,7.996937212863706,0.05206738131699847,0.9035222052067381,0.24655436447166923,4.403611111111111,882.4662076584286,0.4012251148545176,0.016845329249617153,0.04747320061255743,0,HD-Service-Spezialist,-3.4861627,3.4641647
4sil,205,2.0097560975609756,7.014634146341463,0.024390243902439025,0.8926829268292683,0.25365853658536586,218.67944444444444,1363.6123544250386,0.3170731707317073,0.004878048780487805,0.08292682926829269,0,HD-Service-Spezialist,-4.272262,3.4493017
4sio,429,2.237762237762238,6.417249417249417,0.02097902097902098,0.7878787878787878,0.40792540792540793,161.06527833333334,3002.052109905242,0.1888111888111888,0.016317016317016316,0.0979020979020979,0,HD-Service-Spezialist,-6.4331627,3.4257185
4sip,172,2.4069767441860463,4.773255813953488,0.040697674418604654,0.936046511627907,0.7209302325581395,0.0773675,313.3915500356875,0.0755813953488372,0.03488372093023256,0.12790697674418605,0,HD-Service-Spezialist,0.21095899,7.613909
4skh,10,1.8,5.4,0.0,1.0,0.0,33.98898,229.8075160394628,0.2,0.0,0.3,0,HD-Service-Spezialist,-0.17133968,6.5709853
4skk,60,2.433333333333333,12.016666666666667,0.016666666666666666,0.7833333333333333,0.31666666666666665,584.833543888889,2228.5824728076072,0.06666666666666667,0.0,0.05,0,HD-Service-Spezialist,-6.6201916,3.178169
4skl,84,1.7023809523809523,3.7857142857142856,0.0,0.9285714285714286,0.35714285714285715,134.34347222222223,755.6909213411858,0.08333333333333333,0.047619047619047616,0.38095238095238093,0,HD-Service-Spezialist,-0.24048346,6.709323
4skr,191,4.230366492146596,17.230366492146597,0.041884816753926704,0.900523560209424,0.15706806282722513,266.12111111111113,1965.1394159649606,0.13612565445026178,0.031413612565445025,0.020942408376963352,0,HD-Service-Spezialist,-4.9069333,2.4845638
4sks,520,2.875,6.601923076923077,0.06346153846153846,0.8903846153846153,0.14423076923076922,48.27319444444444,1576.4361627458218,0.4,0.009615384615384616,0.08653846153846154,0,HD-Service-Spezialist,-3.7845647,3.660521
4slh,194,3.0618556701030926,6.603092783505154,0.07216494845360824,0.9432989690721649,0.15979381443298968,190.97361666666666,1622.8553553143317,0.33505154639175255,0.015463917525773196,0.10824742268041238,0,HD-Service-Spezialist,-3.938445,3.808252
4sli,238,2.865546218487395,7.718487394957983,0.06302521008403361,0.9495798319327731,0.10504201680672269,29.20844472222222,1182.8853787026198,0.3697478991596639,0.012605042016806723,0.046218487394957986,0,HD-Service-Spezialist,-3.3977923,3.33157
4sog,459,1.973856209150327,3.1938997821350763,0.0,0.8867102396514162,0.9738562091503268,0.055419444444444445,864.8273494704367,0.04357298474945534,0.006535947712418301,0.16339869281045752,0,HD-Service-Spezialist,0.44362697,6.9601264
4soo,19,1.368421052631579,5.894736842105263,0.05263157894736842,0.7894736842105263,0.42105263157894735,17.703268055555554,3070.071035165587,0.2631578947368421,0.0,0.10526315789473684,0,HD-Service-Spezialist,-6.420945,2.9993007
4sop,11,3.272727272727273,4.909090909090909,0.09090909090909091,0.5454545454545454,0.8181818181818182,66.96083333333333,169.06038450075607,0.45454545454545453,0.2727272727272727,0.0,1,Problemlöser,-10.748506,5.9249697
4soq,47,1.3829787234042554,8.127659574468085,0.02127659574468085,0.8936170212765957,0.2553191489361702,170.3636111111111,1285.461576233949,0.23404255319148937,0.0,0.19148936170212766,0,HD-Service-Spezialist,-4.4902177,4.137133
4ssh,111,2.081081081081081,8.36936936936937,0.02702702702702703,0.8468468468468469,0.13513513513513514,335.86833333333334,1165.3883064260726,0.36936936936936937,0.0,0.0990990990990991,0,HD-Service-Spezialist,-4.405866,3.4129078
4z8d4aa.c3,212,1.0896226415094339,0.8160377358490566,0.0047169811320754715,0.9292452830188679,0.018867924528301886,0.07861111111111112,14.505156028555945,0.20754716981132076,0.0,0.03773584905660377,0,HD-Service-Spezialist,1.4075078,10.608407
_2hhpqg,120,4.25,7.908333333333333,0.03333333333333333,0.9666666666666667,0.5416666666666666,186.0175,753.3687602263195,0.08333333333333333,0.0,0.0,0,HD-Service-Spezialist,-4.5428743,0.11243272
av43.jd4aa.c3,136,1.0220588235294117,0.7279411764705882,0.0,0.7647058823529411,0.029411764705882353,0.08202749999999999,40.79698914000224,0.04411764705882353,0.007352941176470588,0.0661764705882353,0,HD-Service-Spezialist,1.0168494,10.622258
d8e1n8vv8d4aa.c3,44,1.0454545454545454,0.8181818181818182,0.0,0.8409090909090909,0.022727272727272728,0.06697208333333332,397.51425031764376,0.22727272727272727,0.0,0.022727272727272728,0,HD-Service-Spezialist,0.7611879,9.048827
nzvz,11,2.3636363636363638,2.3636363636363638,0.0,1.0,0.8181818181818182,27002.660530833335,10717.91161678093,0.0,0.0,0.0,0,HD-Service-Spezialist,-1.9615812,-0.12414176
t.y10tygr,13,2.3846153846153846,2.076923076923077,0.0,0.9230769230769231,0.46153846153846156,307.49944444444446,324.49307539493446,0.0,0.0,0.0,0,HD-Service-Spezialist,-3.0603118,-0.19316226
t.y40ygh,12,2.6666666666666665,4.833333333333333,0.08333333333333333,1.0,0.5,135.93166666666667,568.2178091046009,0.0,0.0,0.0,0,HD-Service-Spezialist,-3.3384194,0.6233135
t.y8114ygh,16,2.5,2.5,0.1875,0.9375,0.375,75.94,683.899092231011,0.0,0.0,0.0,0,HD-Service-Spezialist,-3.4752903,1.0834821
t.y8zv0ygo,16,2.5625,1.9375,0.0,1.0,0.5,269.8534722222222,493.881095807538,0.0,0.0,0.0,0,HD-Service-Spezialist,-2.8361127,-0.25439847
t.yt_9ygh,18,2.888888888888889,1.8888888888888888,0.05555555555555555,0.9444444444444444,0.3333333333333333,11.501805555555556,586.3791992759298,0.0,0.0,0.0,0,HD-Service-Spezialist,-3.2386801,0.45759866
t.yzt_0ygh,22,2.909090909090909,2.1363636363636362,0.09090909090909091,0.9545454545454546,0.6363636363636364,561.2248611111111,543.9998243787359,0.0,0.0,0.0,0,HD-Service-Spezialist,-3.434411,0.7759007
u6yx0uygo,10,5.5,9.3,0.1,0.9,0.8,1274.00625,832.2544029621553,0.0,0.0,0.0,0,HD-Service-Spezialist,-3.8345854,1.0937798
w.nzwwz2ycz6dn28n,14,1.2857142857142858,1.5,0.0,0.9285714285714286,0.07142857142857142,0.08861111111111111,108.52579157606596,0.2857142857142857,0.07142857142857142,0.14285714285714285,0,HD-Service-Spezialist,-0.08000682,7.8004775
wzcdd4aa,186,1.1290322580645162,0.9247311827956989,0.0,0.956989247311828,0.03225806451612903,0.10456986111111112,56.734996550688585,0.05913978494623656,0.0,0.05913978494623656,0,HD-Service-Spezialist,1.1445082,10.558232
x8azvjn2,144,1.1597222222222223,1.1527777777777777,0.006944444444444444,0.8888888888888888,0.013888888888888888,0.08819,582.7308591553275,0.1736111111111111,0.041666666666666664,0.027777777777777776,0,HD-Service-Spezialist,0.2991217,7.999283
z2w_x,43,1.2093023255813953,0.9534883720930233,0.0,0.9767441860465116,0.5813953488372093,7198.700833333333,6753.040762926783,0.046511627906976744,0.0,0.0,0,HD-Service-Spezialist,-1.8770322,-0.06504695
